"","new_age","Alnus incana-type","Cyrilla racemiflora","Fraxinus undiff.","Nyssa","Asteroideae undiff.","Iva frutescens-type","Byrsonima","Carya","Taxodium","Xyris","Amaranthaceae undiff.","Myrica","Cupressaceae undiff.","Cyperaceae","Ambrosia-type","Pinus subg. Pinus","Quercus","Poaceae","Pinus undiff.","Acer saccharum-type","Ostrya/Carpinus","Ulmus","Vitis","Rhexia-type","Podocarpus","Polygonum polygamum-type","Betula","Celtis","Cephalanthus","Polygonum delopyrum-type","Ericaceae","Artemisia","Liquidambar","Pinus subg. Strobus","mimosoid clade","Polygonum fimbriatum-type","Rhus","Urticaceae undiff.","Populus","Chamaecyparis-type","Apiaceae","Salix","Tilia","Chamaecrista-type","Paronychia chartacea","Urtica-type","Trema","Acer rubrum","Gordonia","Chamaecrista fasciculata-type","Ranunculaceae undiff.","Ilex","Morus","Tillandsia","Ceratiola ericoides-type","Combretaceae/Melastomataceae undiff.","Acalypha-type","cf. Araliaceae","Urticalean Rosids undiff.","Fabaceae undiff.","Lechea","Orchidaceae","Taxus","Bursera","Platanus","Ledum-type","Cichorioideae","Bromeliaceae","Anacardiaceae undiff.","Impatiens","Phoradendron","Campanulaceae","Beta vulgaris-type","Froelichia-type","Abies","Dalea undiff.","Scrophulariaceae-type","cf. Physalis","Thalictrum","Dodonaea","Solanaceae undiff.","Dalea purpurea","cf. Hypericum","Lupinus-type","Paronychia americana","Eryngium-type","Sisyrinchium","Fagus","Myrtaceae undiff.","cf. Verbenaceae","Ludwigia-type","Gentianaceae undiff.","Pinaceae (vesiculate) undiff.","Rumex","Corylus","Ceanothus","Viburnum","Symplocos","Plantago","Caryophyllaceae","Ximenia","Osmanthus","Hedyosmum","Fraxinus pennsylvanica-type","Parthenocissus","Acer negundo-type","Brassicaceae undiff.","Dalea","Gomphrena-type","Lamiaceae","Xanthium","Fraxinus nigra-type","Polygalaceae","Dianthus-type","Arceuthobium/Loranthaceae","Sapindus","Piperaceae-type","Picea","Dalea candida-type","Sambucus","Sanguisorba","Cyclachaena xanthiifolia-type","Persicaria amphibia","Larix/Pseudotsuga","Rubiaceae undiff.","Onagraceae","Apocynum","Hedysarum","Saxifraga-type","Tsuga","Polygonum tenue-type","Berberidaceae","Zanthoxylum-type","Malvaceae","Avena-type","Acer undiff.","cf. Oxalis","Rosaceae undiff.","Clethra","Magnolia","cf. Weinmannia","Gentiana andrewsii-type","Rhamnaceae undiff.","Juglans nigra-type","Shepherdia canadensis","Trifolium repens-type","Brassica","Galium","Euphorbia","Solanum rostratum","Rutaceae undiff.","Cedrus","Engelhardia-type","Moraceae undiff.","Cistaceae"
"162",49142.5,0,0,0,0,0.0151515151515152,0.00252525252525253,0,0.0303030303030303,0.00252525252525253,0,0.0151515151515152,0.0126262626262626,0.00252525252525253,0.0126262626262626,0.0176767676767677,0.0808080808080808,0.0707070707070707,0.0353535353535354,0.664141414141414,0,0.00505050505050505,0.00252525252525253,0,0,0,0.00252525252525253,0,0,0,0,0.0101010101010101,0,0.00252525252525253,0,0,0,0,0,0,0,0.00505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",49976.5,0,0.00257400257400257,0,0,0.0257400257400257,0.0231660231660232,0,0.0205920205920206,0.00514800514800515,0.00514800514800515,0.036036036036036,0.0154440154440154,0.0154440154440154,0.0797940797940798,0.0772200772200772,0.0205920205920206,0.236808236808237,0.136422136422136,0.142857142857143,0,0.00257400257400257,0.0154440154440154,0,0,0,0.00514800514800515,0,0.00257400257400257,0,0,0.0720720720720721,0.00257400257400257,0.00772200772200772,0,0.00257400257400257,0.00257400257400257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257400257400257,0,0,0.00772200772200772,0,0,0,0,0,0.00257400257400257,0,0,0,0.00257400257400257,0,0,0,0,0,0,0,0,0,0,0,0.00257400257400257,0,0.00257400257400257,0,0,0.00257400257400257,0,0,0,0.00257400257400257,0,0,0,0,0,0,0,0.00514800514800515,0,0,0,0,0,0,0,0,0,0.00514800514800515,0,0,0,0,0,0,0,0.00257400257400257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257400257400257,0,0,0,0,0,0,0,0,0,0,0.00257400257400257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",50398.5,0,0,0.00250941028858218,0,0.0225846925972397,0.00250941028858218,0,0.0250941028858218,0.00752823086574655,0.0150564617314931,0.0125470514429109,0.0150564617314931,0.0150564617314931,0.0451693851944793,0.0351317440401506,0.0175658720200753,0.200752823086575,0.215809284818068,0.227101631116688,0,0.0100376411543287,0.00250941028858218,0,0,0,0.00250941028858218,0,0,0,0,0.107904642409034,0,0.0100376411543287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250941028858218,0,0,0,0,0,0,0,0,0,0,0,0.00250941028858218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250941028858218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",50838,0,0,0,0,0.0116448326055313,0.00291120815138282,0,0.0393013100436681,0.00291120815138282,0.00291120815138282,0.0203784570596798,0,0.0334788937409025,0.0407569141193595,0.0524017467248908,0.00873362445414847,0.221251819505095,0.151382823871907,0.231441048034935,0,0.00582241630276565,0.0145560407569141,0,0,0.00291120815138282,0,0,0,0,0,0.122270742358079,0,0.00582241630276565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00873362445414847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291120815138282,0,0,0,0,0,0,0,0,0.00291120815138282,0,0,0,0,0,0,0.00582241630276565,0,0,0.00291120815138282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291120815138282,0.00291120815138282,0,0,0,0,0
"166",51049.5,0,0,0.0113378684807256,0,0.0294784580498866,0.0090702947845805,0,0.0294784580498866,0,0.00226757369614512,0.0317460317460317,0.0226757369614512,0.0226757369614512,0.0204081632653061,0.104308390022676,0.0158730158730159,0.231292517006803,0.129251700680272,0.170068027210884,0,0.00680272108843537,0.0113378684807256,0,0,0,0,0,0,0,0,0.0997732426303855,0,0.0113378684807256,0,0,0,0,0,0,0,0,0.00226757369614512,0,0,0,0,0,0,0,0.00226757369614512,0,0,0,0,0.036281179138322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",51242.5,0,0,0,0,0.0367534456355283,0.00612557427258806,0,0.0290964777947933,0.00612557427258806,0,0.0520673813169985,0.0137825421133231,0.00918836140888208,0.0306278713629403,0.0673813169984686,0.0153139356814701,0.17457886676876,0.176110260336907,0.212863705972435,0.00306278713629403,0.0214395099540582,0.00612557427258806,0,0,0,0.00306278713629403,0,0,0,0,0.11791730474732,0,0.00918836140888208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306278713629403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306278713629403,0,0.00306278713629403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",51586.5,0.00505050505050505,0,0,0,0.0176767676767677,0.0151515151515152,0,0.0378787878787879,0,0.00252525252525253,0.0227272727272727,0.0151515151515152,0.00505050505050505,0.0353535353535354,0.0580808080808081,0.00757575757575758,0.21969696969697,0.166666666666667,0.164141414141414,0,0.0176767676767677,0.0151515151515152,0,0,0,0.0126262626262626,0.00252525252525253,0,0.00252525252525253,0,0.0858585858585859,0,0.0176767676767677,0.0429292929292929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050505050505,0,0,0.00757575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0.00252525252525253,0,0.00757575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169",51999.5,0.00319488817891374,0,0,0,0.012779552715655,0.0415335463258786,0,0.00958466453674121,0,0.00319488817891374,0.0223642172523962,0.012779552715655,0.0159744408945687,0.0255591054313099,0.0894568690095847,0.0159744408945687,0.325878594249201,0.159744408945687,0.164536741214058,0,0.00958466453674121,0.012779552715655,0,0.00319488817891374,0,0.00479233226837061,0,0.00319488817891374,0,0,0.0191693290734824,0,0.00319488817891374,0.00638977635782748,0,0,0,0,0,0,0,0,0.00319488817891374,0,0.00319488817891374,0,0,0,0,0,0,0,0.00319488817891374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319488817891374,0,0,0,0,0.00319488817891374,0,0,0.00319488817891374,0,0,0,0,0,0.012779552715655,0,0,0,0,0,0,0,0,0,0.00319488817891374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",52377.5,0.00337837837837838,0,0,0,0.0472972972972973,0.0371621621621622,0,0.0236486486486486,0,0,0.0371621621621622,0.0236486486486486,0.0101351351351351,0.027027027027027,0.0810810810810811,0.00675675675675676,0.375,0.128378378378378,0.131756756756757,0,0,0.0101351351351351,0,0,0,0.00675675675675676,0,0,0,0,0.0168918918918919,0,0.00337837837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675675675675676,0,0,0,0,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337837837837838,0,0.00337837837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337837837837838,0,0,0,0,0,0,0,0,0,0.00337837837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337837837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",52796.5,0,0,0,0,0.0176991150442478,0.0176991150442478,0,0.0252844500632111,0,0.00758533501896334,0.0379266750948167,0.0151706700379267,0.00505689001264223,0.04551201011378,0.139064475347661,0,0.369152970922882,0.123893805309735,0.0948166877370417,0,0.0101137800252845,0.0101137800252845,0,0.00252844500632111,0,0.0151706700379267,0.00252844500632111,0,0,0,0.0176991150442478,0,0.0126422250316056,0,0,0,0.00252844500632111,0,0,0,0.00505689001264223,0,0,0,0,0,0,0,0,0,0,0.00252844500632111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505689001264223,0,0,0,0,0,0.00252844500632111,0,0,0,0,0,0,0,0.00758533501896334,0.00252844500632111,0,0,0,0,0,0,0,0,0.00252844500632111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",53718,0,0,0.00313971742543171,0,0.0470957613814757,0.043956043956044,0,0.00784929356357928,0,0.00313971742543171,0.0408163265306122,0,0.0125588697017268,0.0313971742543171,0.204081632653061,0.00313971742543171,0.342229199372057,0.097331240188383,0.0863422291993721,0,0.00627943485086342,0.00627943485086342,0.00627943485086342,0,0,0.00627943485086342,0,0,0,0,0.00941915227629513,0,0.0125588697017268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313971742543171,0,0.00470957613814757,0,0,0,0,0,0,0,0,0.00313971742543171,0,0,0,0.00313971742543171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313971742543171,0,0.00627943485086342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627943485086342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",54516,0,0,0.0105708245243129,0,0.0549682875264271,0.0422832980972516,0,0.0295983086680761,0,0,0.0570824524312896,0.00634249471458774,0.00634249471458774,0.0359408033826638,0.200845665961945,0.00422832980972516,0.186046511627907,0.192389006342495,0.0782241014799154,0,0.00634249471458774,0.00422832980972516,0,0,0,0,0.00422832980972516,0.00211416490486258,0,0.00211416490486258,0.0380549682875264,0,0.00634249471458774,0,0.00211416490486258,0,0,0,0,0,0.00211416490486258,0,0,0,0.00211416490486258,0,0,0,0.00211416490486258,0,0,0.00634249471458774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422832980972516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422832980972516,0,0,0.00211416490486258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211416490486258,0.00422832980972516,0,0,0
"174",54842.5,0,0.0025062656641604,0,0,0.0551378446115288,0.0275689223057644,0,0.0300751879699248,0.0150375939849624,0,0.0451127819548872,0.025062656641604,0.0075187969924812,0.0200501253132832,0.0676691729323308,0.0100250626566416,0.280701754385965,0.155388471177945,0.100250626566416,0,0.0225563909774436,0.0050125313283208,0,0,0,0,0,0,0,0.0100250626566416,0.06265664160401,0.0025062656641604,0.0075187969924812,0.0025062656641604,0.0025062656641604,0.0050125313283208,0,0,0,0,0,0,0,0,0,0,0.0025062656641604,0,0,0,0,0.0100250626566416,0,0,0,0,0,0,0.0025062656641604,0.0025062656641604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025062656641604,0.0025062656641604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012531328320802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025062656641604,0,0
"175",55230,0.00491400491400491,0,0,0,0.0171990171990172,0.00982800982800983,0,0.0319410319410319,0.00491400491400491,0,0.0221130221130221,0.0147420147420147,0.0221130221130221,0.027027027027027,0.0368550368550369,0.0122850122850123,0.434889434889435,0.13022113022113,0.15970515970516,0,0.00491400491400491,0.00982800982800983,0,0,0,0,0,0,0,0,0.0368550368550369,0,0.00245700245700246,0,0.00245700245700246,0.00245700245700246,0,0,0,0,0,0,0.00245700245700246,0,0,0.00245700245700246,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",55987.5,0.00672268907563025,0,0,0,0.0369747899159664,0.026890756302521,0,0.0336134453781513,0,0,0.104201680672269,0.0134453781512605,0.00672268907563025,0.0336134453781513,0.228571428571429,0.0100840336134454,0.242016806722689,0.107563025210084,0.105882352941176,0,0.00672268907563025,0.00336134453781513,0,0,0,0.00336134453781513,0,0,0,0,0.0100840336134454,0,0.00336134453781513,0,0,0,0,0,0,0,0,0,0,0,0.00336134453781513,0,0,0,0,0,0,0.00336134453781513,0,0,0,0,0,0,0,0,0,0.00336134453781513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336134453781513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336134453781513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",58114,0,0,0.00301204819277108,0,0.0512048192771084,0.0542168674698795,0,0.00602409638554217,0.00301204819277108,0.00301204819277108,0.036144578313253,0.00602409638554217,0.0421686746987952,0.0451807228915663,0.135542168674699,0.00903614457831325,0.364457831325301,0.0993975903614458,0.0692771084337349,0.00602409638554217,0.00301204819277108,0.00602409638554217,0,0.00301204819277108,0,0,0.00301204819277108,0.00301204819277108,0,0.0120481927710843,0.00602409638554217,0,0.00602409638554217,0,0,0,0,0,0.00301204819277108,0,0,0,0,0.00301204819277108,0,0,0,0,0,0,0,0.00301204819277108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301204819277108,0,0.00301204819277108,0,0,0,0,0,0,0,0,0,0,0.00602409638554217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301204819277108,0
"178",58514,0.00245098039215686,0,0.017156862745098,0,0.0367647058823529,0.053921568627451,0,0.0220588235294118,0,0,0.0392156862745098,0,0.00980392156862745,0.0612745098039216,0.137254901960784,0.00490196078431373,0.345588235294118,0.107843137254902,0.115196078431373,0,0.00245098039215686,0.0122549019607843,0.00245098039215686,0,0,0,0,0,0,0,0,0,0.00980392156862745,0,0,0,0,0.00245098039215686,0,0,0,0.00245098039215686,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098039215686
"179",58935,0,0,0,0,0.0294985250737463,0.0176991150442478,0,0.00589970501474926,0,0,0.0619469026548673,0,0.00589970501474926,0.0973451327433628,0.395280235988201,0,0.321533923303835,0.0176991150442478,0.0176991150442478,0,0.00589970501474926,0,0.00589970501474926,0,0,0,0,0,0,0.00294985250737463,0.00589970501474926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294985250737463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294985250737463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294985250737463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",59426,0,0,0,0,0.0542857142857143,0.0285714285714286,0,0.0114285714285714,0,0,0.0257142857142857,0.00571428571428571,0.0171428571428571,0.0342857142857143,0.24,0.00571428571428571,0.294285714285714,0.1,0.134285714285714,0,0.00571428571428571,0,0,0,0,0.00285714285714286,0,0.00285714285714286,0,0,0.0171428571428571,0,0.00571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285714285714286,0,0,0,0,0,0,0,0.00285714285714286,0,0.00285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285714285714286,0,0,0,0,0,0,0,0.00285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",59702.5,0.00190839694656489,0,0.00381679389312977,0,0.0381679389312977,0.0209923664122137,0,0.0114503816793893,0,0.00572519083969466,0.0400763358778626,0.00763358778625954,0.0152671755725191,0.0267175572519084,0.185114503816794,0.00954198473282443,0.354961832061069,0.112595419847328,0.122137404580153,0,0.00190839694656489,0.0114503816793893,0,0.00190839694656489,0,0.00190839694656489,0.00190839694656489,0,0,0,0.00381679389312977,0.00572519083969466,0.00763358778625954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381679389312977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381679389312977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",59995,0.00234741784037559,0,0.00234741784037559,0,0.0164319248826291,0.0211267605633803,0,0.00704225352112676,0.00469483568075117,0.00234741784037559,0.0446009389671361,0.00234741784037559,0.0211267605633803,0.0187793427230047,0.183098591549296,0.00234741784037559,0.342723004694836,0.10093896713615,0.176056338028169,0,0.0164319248826291,0.00704225352112676,0.00234741784037559,0,0,0,0,0.00704225352112676,0,0.00469483568075117,0.00234741784037559,0,0.0117370892018779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",60799.5,0,0,0.0082135523613963,0,0.0184804928131417,0.0205338809034908,0,0,0,0.00205338809034908,0.0308008213552361,0.0082135523613963,0.0082135523613963,0.0082135523613963,0.0369609856262834,0.0164271047227926,0.353182751540041,0.0472279260780287,0.365503080082136,0.00205338809034908,0.00205338809034908,0.00410677618069815,0,0,0,0,0,0.00205338809034908,0,0.00410677618069815,0.0472279260780287,0,0.0082135523613963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205338809034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205338809034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205338809034908,0,0,0,0,0,0,0,0,0,0,0
"184",61058.5,0.00306748466257669,0,0,0,0.0122699386503067,0.00613496932515337,0,0.0122699386503067,0,0.00306748466257669,0.0429447852760736,0.00613496932515337,0.00613496932515337,0.0337423312883436,0.0582822085889571,0.00920245398773006,0.159509202453988,0.0552147239263804,0.542944785276074,0,0.00613496932515337,0.00306748466257669,0,0.00306748466257669,0,0,0,0.00306748466257669,0,0,0.0153374233128834,0,0.00613496932515337,0.00613496932515337,0,0.00306748466257669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306748466257669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",61254.5,0,0,0.012987012987013,0,0.0346320346320346,0.00865800865800866,0,0.00649350649350649,0.00432900432900433,0,0.0411255411255411,0,0.00432900432900433,0.012987012987013,0.0692640692640693,0.00216450216450216,0.147186147186147,0.0800865800865801,0.541125541125541,0.00216450216450216,0.00216450216450216,0.00649350649350649,0,0,0,0.00432900432900433,0,0.00649350649350649,0,0,0.00432900432900433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649350649350649,0,0,0,0,0,0,0,0,0,0,0.00216450216450216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",61512.5,0.00471698113207547,0,0,0,0.00471698113207547,0.00471698113207547,0,0.00825471698113208,0,0.00235849056603774,0.0141509433962264,0.00471698113207547,0.00235849056603774,0.00943396226415094,0.0212264150943396,0.00235849056603774,0.0566037735849057,0.0259433962264151,0.805424528301887,0,0.00943396226415094,0.00235849056603774,0,0,0,0.00235849056603774,0,0,0,0,0.0117924528301887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
